tag_code	query_instruction_english	problem_clean_english	expert_judge	demon_flag	expert_reason
x02030701	Learn the composition of two-digit numbers less than or equal to 20 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	The 3 in the highest digit in 300.03 represents 3 ____, and the 3 in the last digit represents 3 ____.	0	-1	
x20041003	Learn the knowledge related to the number of days in February in ordinary and leap years. Common related question types include the following: (1) Given a specified year, determine whether it is a leap year or an ordinary year; (2) Given a specified year, determine the number of days in January, February, and March of that year, or ask how many days there are in the first half of the year. Also note: the question stem can include common sense knowledge about the background information of the year.	Among the following years, the one with 366 days in a year is ( ) A. 1900 B. 2000 C. 1926 	1	-1	
x01010201	Learn the definitions of the following types of numbers, including integers, odd numbers, even numbers, fractions, decimals, positive numbers, negative numbers, and natural numbers. Common related question types include the following: (1) Select a number of a specified type from a given set of numbers; (2) Determine whether a number is within the defined range; (3) Determine whether a proposition about the classification of numbers is true or false.	A three-digit number. The number in the hundreds place is the largest one-digit number. The number in the ones place is the largest even number. The number in the tens place is the smallest composite number. This number is ____.	0	-1	
x07020314	Learn the relationship between the left and right movement of the decimal point and the corresponding multiples in calculations. Commonly related question types include the following: (1) Calculate the given equation (multiply decimals by 10, 100, 1000, or divide by 10, 100, 1000); (2) Give an equation, in which the equation The two sides are the decimal and the decimal multiplied by an underscore space. The decimals on both sides of the equation only differ in the position of the decimal point. Fill in the corresponding multiplier or divisor value in the blank space. In addition, please note: the calculation can only be one-step calculation, and the formula of the question cannot be described in words.	Write about it. Six hundred and thirty-four, written as: ____ Five hundred and twenty-seven, written as: ____	0	-1	
x06020104	Learn to compare the size relationship between one-digit decimals. Related question types include the following: (1) Find the result after sorting multiple one-digit decimals; (2) Compare the size of two one-digit decimals (if unit information is included, the units of the two one-digit decimals must be the same). In addition, please note that the question stem cannot contain addition, subtraction, multiplication, and division formulas.	There is only one decimal place between 3.4 and 3.6. ____.	1	-1	
x20050401	Learn how to convert between kilograms and grams. Common related question types include the following: (1) Comparing the size relationship between two masses; (2) Calculating the result of converting between kilograms and grams. Also note: the units involved in the question stem can only be grams and kilograms, the numbers in the question must be integers, and the question stem cannot contain any addition, subtraction, multiplication, or division operations other than unit conversion.	0.7 kg of cotton is lighter than 700 g of iron. ____. (True or false)	0	-1	
x11040202	Learn to calculate addition or subtraction of three tens less than 100. Common related question types include the following: (1) Calculate addition or subtraction of three tens; (2) After calculating an addition or subtraction of three single-digit numbers, calculate the corresponding addition or subtraction of three tens.	What is 60 - 30 - 30?	1	-1	
x09020509	Learn the concept of common multiples related to the numbers 2, 3, and 5. Common related question types include the following: (1) From the given known numbers, select the number that meets the condition of common multiples of two or three numbers among 2, 3, and 5; (2) Select the largest or smallest number among the given numbers that meets the condition of common multiples of two or three numbers among 2, 3, and 5.	Choose three cards from the right and form a three-digit number as required. 0, 1, 3, 5 (1) is a multiple of 2 but not a multiple of 3: ____; (2) is a multiple of 3 but not a multiple of 5: ____; (3) is a multiple of 5 but not a multiple of 2: ____.	0	-1	
x06030101	Learn the size relationship between proper fractions with the same denominator. Common related question types include the following: (1) Compare the size relationship between two proper fractions with the same denominator; (2) Given multiple proper fractions with the same denominator, solve sequence-related problems based on their value size. Also note: If a question contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above requirements. If there is unit information after the number in the question stem, the unit must be the same, and the problem solving process does not involve addition, subtraction, multiplication, and division calculations.	Which is greater: 3/8 or 5/8?	1	-1	
x07020314	Learn the relationship between the left and right movement of the decimal point and the corresponding multiples in calculations. Commonly related question types include the following: (1) Calculate the given equation (multiply decimals by 10, 100, 1000, or divide by 10, 100, 1000); (2) Give an equation, in which the equation The two sides are the decimal and the decimal multiplied by an underscore space. The decimals on both sides of the equation only differ in the position of the decimal point. Fill in the corresponding multiplier or divisor value in the blank space. In addition, please note: the calculation can only be one-step calculation, and the formula of the question cannot be described in words.	Fill in the blank: 4.7 = 47 ÷ _	1	-1	
x20070401	Learn how to convert area units: square meters, square decimeters, square centimeters, and square millimeters. Common related question types include the following: (1) Direct conversion based on the conversion rate between area units. Also note: the questions do not involve mathematical application questions, the area conversion units do not include square kilometers, the questions do not include other addition, subtraction, multiplication, and division operations other than area unit conversion, and the questions cannot include size comparisons.	Unit conversion: 20 square meters 19 square decimeters = ____ square decimeters	1	-1	
x02030701	Learn the composition of two-digit numbers less than or equal to 20 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	Tom has 1 ten and 8 ones. What is the two-digit number that Tom has?	1	-1	
x06030101	Learn the size relationship between proper fractions with the same denominator. Common related question types include the following: (1) Compare the size relationship between two proper fractions with the same denominator; (2) Given multiple proper fractions with the same denominator, solve sequence-related problems based on their value size. Also note: If a question contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above requirements. If there is unit information after the number in the question stem, the unit must be the same, and the problem solving process does not involve addition, subtraction, multiplication, and division calculations.	Fill in “＞”, “＜” or “﹦” below. \frac{7}{8}____\frac{7}{9}, \frac{2}{5}____\frac{3}{10}, \frac{5}{8}____\frac{7}{10}.	0	-1	
x01010201	Learn the definitions of the following types of numbers, including integers, odd numbers, even numbers, fractions, decimals, positive numbers, negative numbers, and natural numbers. Common related question types include the following: (1) Select a number of a specified type from a given set of numbers; (2) Determine whether a number is within the defined range; (3) Determine whether a proposition about the classification of numbers is true or false.	A piece of wire can enclose a square with a side length of 17 cm. If it is changed into a rectangle with a length of 32 cm, then the area of the rectangle is ____ square centimeters.	0	-1	
x06030101	Learn the size relationship between proper fractions with the same denominator. Common related question types include the following: (1) Compare the size relationship between two proper fractions with the same denominator; (2) Given multiple proper fractions with the same denominator, solve sequence-related problems based on their value size. Also note: If a question contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above requirements. If there is unit information after the number in the question stem, the unit must be the same, and the problem solving process does not involve addition, subtraction, multiplication, and division calculations.	Two people went to buy the same book. Dongdong used \frac{4}{5} of his own money, while Mingming used \frac{5}{6} of his own money. Dongdong must have brought more money than Mingming. _____.	0	-1	
x02040502	Learn the composition of two-digit numbers less than or equal to 100 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	30＋5＝____；4＋60＝____	0	-1	
x04030601	Learn to use reciprocals to solve problems related to alphabetic formulas (forms in which a letter is multiplied by a number, e.g., 0.5*a). Commonly related question types include the following: (1) Knowing one connected equation between alphabetic formulas (e.g., 0.5*a = ... = 0.2*b), comparing the sizes of letters; (2) Knowing alphabetic formulas all equal to 1 (0.5*a = ... = 0.2*b = 1), find the value of another addition and subtraction expression consisting of alphabetic formulas containing the letters in the above alphabetic formulas. In addition, please note: the letters appearing in the question stem do not involve the calculation of power.	If 2a=5b=1, then\(\frac{2}{3}\)a-\(\frac{5}{{15}}\)b=____.	1	-1	
x48040202	Learn how to estimate the total purchase price of three items in a shopping scenario. Common related question types include the following: (1) Given the prices of three items (each item can be a three-digit or two-digit price), but at least one of the items has a three-digit price, calculate the approximate total purchase price of the three items; (2) Calculate both the approximate and exact total purchase price of the three items;	The product of 590 and 99 is approximately ____.	0	-1	
x07020502	Learn how to rewrite decimals (the value of decimal remains the same). Common related question types include the following: (1) Rewrite a given integer or decimal to new decimal with more decimal places or smaller fraction unit. Also note: the question stem does not contain addition, subtraction, multiplication, and division formulas, and the question must clearly require that the decimal be rewritten and does not involve simplification. When the question stem contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above conditions.	Write 0.125 as a decimal with three decimal places.	1	-1	
x20070401	Learn how to convert area units: square meters, square decimeters, square centimeters, and square millimeters. Common related question types include the following: (1) Direct conversion based on the conversion rate between area units. Also note: the questions do not involve mathematical application questions, the area conversion units do not include square kilometers, the questions do not include other addition, subtraction, multiplication, and division operations other than area unit conversion, and the questions cannot include size comparisons.	Fill in the blanks: 4.8 tons = ____ tons ____ kilograms, 3 square meters 23 square decimeters = ____ square meters.	0	-1	
x57130902	Learn to solve feasible combinations by enumeration. Common related question types include the following: (1) Given a numerical value of a total quantity demanded (e.g., total quantity of goods transported, total price), and the numerical value that each option can provide (e.g., the loading capacity of trucks of different sizes, coins of different denominations), solve the option combination that just meets the total quantity demanded. Also note that the numbers in the question stem are all integers, and the numerical value of each option in the combination cannot be wasted (e.g., each truck must be fully loaded, and no change is given for the currency). In the problem-solving process, no more than 15 feasible combinations should be enumerated.	There are 28 teachers going to a meeting and need to rent a car. Each large car with 5 people costs 35 yuan, and each small car with 3 people costs 27 yuan. How to rent a car cost-effectively? Plan Large car (units) Small car (units) Rental fee (yuan) Mark &quot;√&quot; for the most reasonable plan One Two Three         	0	-1	
x20050401	Learn how to convert between kilograms and grams. Common related question types include the following: (1) Comparing the size relationship between two masses; (2) Calculating the result of converting between kilograms and grams. Also note: the units involved in the question stem can only be grams and kilograms, the numbers in the question must be integers, and the question stem cannot contain any addition, subtraction, multiplication, or division operations other than unit conversion.	1 kilogram - 700 grams = ____ grams 6000 grams = ____ kilograms.	1	-1	
x11040202	Learn to calculate addition or subtraction of three tens less than 100. Common related question types include the following: (1) Calculate addition or subtraction of three tens; (2) After calculating an addition or subtraction of three single-digit numbers, calculate the corresponding addition or subtraction of three tens.	Use vertical calculation: 303÷10=____……____	0	-1	
x07020314	Learn the relationship between the left and right movement of the decimal point and the corresponding multiples in calculations. Commonly related question types include the following: (1) Calculate the given equation (multiply decimals by 10, 100, 1000, or divide by 10, 100, 1000); (2) Give an equation, in which the equation The two sides are the decimal and the decimal multiplied by an underscore space. The decimals on both sides of the equation only differ in the position of the decimal point. Fill in the corresponding multiplier or divisor value in the blank space. In addition, please note: the calculation can only be one-step calculation, and the formula of the question cannot be described in words.	Convert the following decimals into fractions: 0.85=____, 0.36=____.	0	-1	
x47060201	Learn how to calculate travel time and distance given the time required to walk a certain distance and the time required to rest after each distance. Common related question types include the following: (1) Find the travel time given the distance; (2) Find the distance given the travel time.	From 8 a.m. to 12 noon, _____ hours have passed. From 9 a.m. to 2 p.m., _____ hours have passed.	0	-1	
x09020509	Learn the concept of common multiples related to the numbers 2, 3, and 5. Common related question types include the following: (1) From the given known numbers, select the number that meets the condition of common multiples of two or three numbers among 2, 3, and 5; (2) Select the largest or smallest number among the given numbers that meets the condition of common multiples of two or three numbers among 2, 3, and 5.	Fill in a number in the &quot;□&quot; of each number below so that the number has the factor 3. How many ways are there to fill in the number? Fill in the brackets and think about the pattern. 32□4____ 17□____ 8□14____ 63□5____．	0	-1	
x57130902	Learn to solve feasible combinations by enumeration. Common related question types include the following: (1) Given a numerical value of a total quantity demanded (e.g., total quantity of goods transported, total price), and the numerical value that each option can provide (e.g., the loading capacity of trucks of different sizes, coins of different denominations), solve the option combination that just meets the total quantity demanded. Also note that the numbers in the question stem are all integers, and the numerical value of each option in the combination cannot be wasted (e.g., each truck must be fully loaded, and no change is given for the currency). In the problem-solving process, no more than 15 feasible combinations should be enumerated.	The supermarket needs to transport 22 tons of fruit. The freight for a 3-ton truck is 180 yuan per truck, and the freight for a 4-ton truck is 200 yuan per truck. How can we arrange the vehicles to use the least freight?	0	-1	
x02061003	Learn to use 3 or 4 digits to form a three-digit or four-digit number, and judge the size relationship between the digits. Related question types are limited to the following: (1) Use 3 digits to form a three-digit number smaller than a certain number. Find the total number of such three-digit numbers, the largest number, and the smallest number. Each digit can only be used once in the combination process. (2) Knowing that the sum of the digits in each digit of a four-digit number is a certain number, find the largest number and the smallest number of this four-digit number.	Use the 4 numbers 2, 4, 6, and 8 to form the largest four-digit number.	0	-1	
x07010103	Learn the relationship between the changes in the numerator and denominator of a fraction while keeping the value unchanged. Common related question types include the following: (1) Rewrite a fraction into an equal fraction with a specified numerator or denominator; (2) Determine the change in the original denominator or numerator of a fraction when the numerator or denominator increases or decreases, and the value of the fraction remains unchanged. In addition, it should be noted that the change in the numerator or denominator should be limited to addition, subtraction, multiplication, and division operations between integers.	If 6 is added to both the numerator and denominator of \frac{11}{13}, the size of the fraction remains unchanged. ____.	1	-1	
x07020314	Learn the relationship between the left and right movement of the decimal point and the corresponding multiples in calculations. Commonly related question types include the following: (1) Calculate the given equation (multiply decimals by 10, 100, 1000, or divide by 10, 100, 1000); (2) Give an equation, in which the equation The two sides are the decimal and the decimal multiplied by an underscore space. The decimals on both sides of the equation only differ in the position of the decimal point. Fill in the corresponding multiplier or divisor value in the blank space. In addition, please note: the calculation can only be one-step calculation, and the formula of the question cannot be described in words.	Moving the decimal point of 0.04 two places to the right is ____, which is equivalent to multiplying the original number by ____, and the decimal is expanded to ____ times the original number.	0	-1	
x20050401	Learn how to convert between kilograms and grams. Common related question types include the following: (1) Comparing the size relationship between two masses; (2) Calculating the result of converting between kilograms and grams. Also note: the units involved in the question stem can only be grams and kilograms, the numbers in the question must be integers, and the question stem cannot contain any addition, subtraction, multiplication, or division operations other than unit conversion.	5 tons=____ kilograms4000 kilograms=____ tons6000 kilograms=____ tons____ t=7000kg 13kg=____g 9000kg=____ t 10000g=____kg 7009g=____ kg____ g. 	0	-1	
x02040502	Learn the composition of two-digit numbers less than or equal to 100 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	Use short division to find the greatest common factor and least common multiple of the following two numbers. The greatest common factor of 26 and 78 is ____; the least common multiple is ____.	0	-1	
x47060201	Learn how to calculate travel time and distance given the time required to walk a certain distance and the time required to rest after each distance. Common related question types include the following: (1) Find the travel time given the distance; (2) Find the distance given the travel time.	What is the distance a person can walk in 3 hours if they walk at a speed of 4 km/h before needing a 15-minute rest every hour?	1	-1	
x02021101	Learn the relationship between natural numbers within 5. Common related question types include the following: (1) Sorting numbers by size; (2) Comparing numbers. Also note: the question stem does not contain addition, subtraction, multiplication, or division formulas.	A three-digit number 43□, if it is a multiple of 3, fill in ____ in □; if it is a multiple of 2 and a multiple of 3, fill in ____ in □; if it is a multiple of 2 and has a factor of 5, fill in _ in □ ___. (Fill in from smallest to largest, with commas in between)	0	-1	
x07020502	Learn how to rewrite decimals (the value of decimal remains the same). Common related question types include the following: (1) Rewrite a given integer or decimal to new decimal with more decimal places or smaller fraction unit. Also note: the question stem does not contain addition, subtraction, multiplication, and division formulas, and the question must clearly require that the decimal be rewritten and does not involve simplification. When the question stem contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above conditions.	Writing at 0.6: ____; Writing at 6.8: ____.	0	-1	
x04030601	Learn to use reciprocals to solve problems related to alphabetic formulas (forms in which a letter is multiplied by a number, e.g., 0.5*a). Commonly related question types include the following: (1) Knowing one connected equation between alphabetic formulas (e.g., 0.5*a = ... = 0.2*b), comparing the sizes of letters; (2) Knowing alphabetic formulas all equal to 1 (0.5*a = ... = 0.2*b = 1), find the value of another addition and subtraction expression consisting of alphabetic formulas containing the letters in the above alphabetic formulas. In addition, please note: the letters appearing in the question stem do not involve the calculation of power.	One line segment is \(\frac{4}{9}\) meters long and \(\frac{5}{6}\) meters shorter than the other. The two line segments total ____ meters.	0	-1	
x11041602	Learn to calculate addition and subtraction between two two-digit numbers, and judge the relationship between the result and other equations or numbers. Common related question types include the following: (1) Comparing the size of an addition or subtraction equation consisting of two-digit numbers with a single number; (2) Comparing the size of two addition or subtraction equations consisting of two-digit numbers. In addition, please note that when the question stem contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above conditions.	4508＞4□09, the □ can be filled with ( )A. 0 B. 0, 1, 2, 3, 4 C. 5 D. 0, 1, 2, 3, 4, 5 	0	-1	
x02040502	Learn the composition of two-digit numbers less than or equal to 100 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	The base of a cuboid is a square with a circumference of 8 decimeters, and the side is also a square. The volume of this cuboid is ____ cubic decimeters.	0	-1	
x20070401	Learn how to convert area units: square meters, square decimeters, square centimeters, and square millimeters. Common related question types include the following: (1) Direct conversion based on the conversion rate between area units. Also note: the questions do not involve mathematical application questions, the area conversion units do not include square kilometers, the questions do not include other addition, subtraction, multiplication, and division operations other than area unit conversion, and the questions cannot include size comparisons.	What is 96 square decimeters in square millimeters?	1	-1	
x07020502	Learn how to rewrite decimals (the value of decimal remains the same). Common related question types include the following: (1) Rewrite a given integer or decimal to new decimal with more decimal places or smaller fraction unit. Also note: the question stem does not contain addition, subtraction, multiplication, and division formulas, and the question must clearly require that the decimal be rewritten and does not involve simplification. When the question stem contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above conditions.	The sum of a prime number and a composite number is 9, and the product is 20. The prime number is ____, and the composite number is ____.	0	-1	
x47060201	Learn how to calculate travel time and distance given the time required to walk a certain distance and the time required to rest after each distance. Common related question types include the following: (1) Find the travel time given the distance; (2) Find the distance given the travel time.	2.26 hours = 2 hours and 26 minutes. ____. (True or false)	0	-1	
x57130902	Learn to solve feasible combinations by enumeration. Common related question types include the following: (1) Given a numerical value of a total quantity demanded (e.g., total quantity of goods transported, total price), and the numerical value that each option can provide (e.g., the loading capacity of trucks of different sizes, coins of different denominations), solve the option combination that just meets the total quantity demanded. Also note that the numbers in the question stem are all integers, and the numerical value of each option in the combination cannot be wasted (e.g., each truck must be fully loaded, and no change is given for the currency). In the problem-solving process, no more than 15 feasible combinations should be enumerated.	Students use special telephones at school to make local calls. There are three payment methods to choose from. (1) A basic fee of 10 yuan per month, which allows 30 free local calls. Each additional call is 0.2 yuan. (2) A one-time monthly fee of 16 yuan, which allows unlimited calls. (3) A one-time fee of 0.3 yuan, with no other charges. If you only make 30 calls per month, which payment method is more economical? What if you make 60 calls per month? What if you make 100 calls per month?	0	-1	
x48040202	Learn how to estimate the total purchase price of three items in a shopping scenario. Common related question types include the following: (1) Given the prices of three items (each item can be a three-digit or two-digit price), but at least one of the items has a three-digit price, calculate the approximate total purchase price of the three items; (2) Calculate both the approximate and exact total purchase price of the three items;	A car carries a total of 3796 kg of cargo, which is approximately ____ kg.	0	-1	
x02040502	Learn the composition of two-digit numbers less than or equal to 100 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	What two-digit number does the combination of 7 tens and 2 ones represent?	1	-1	
x11041602	Learn to calculate addition and subtraction between two two-digit numbers, and judge the relationship between the result and other equations or numbers. Common related question types include the following: (1) Comparing the size of an addition or subtraction equation consisting of two-digit numbers with a single number; (2) Comparing the size of two addition or subtraction equations consisting of two-digit numbers. In addition, please note that when the question stem contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above conditions.	Fill in the blanks with “&gt;”, “&lt;” or “=”. 205×42____8000 50×4+6____50×（4+6） 317×12____300×10 100 million____100 million． 	0	-1	
x11040202	Learn to calculate addition or subtraction of three tens less than 100. Common related question types include the following: (1) Calculate addition or subtraction of three tens; (2) After calculating an addition or subtraction of three single-digit numbers, calculate the corresponding addition or subtraction of three tens.	The number 20 more than 58 is \((\)\()\).	0	-1	
x02040502	Learn the composition of two-digit numbers less than or equal to 100 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	Identify the two-digit number with 2 tens and 8 ones.	1	-1	
x20050401	Learn how to convert between kilograms and grams. Common related question types include the following: (1) Comparing the size relationship between two masses; (2) Calculating the result of converting between kilograms and grams. Also note: the units involved in the question stem can only be grams and kilograms, the numbers in the question must be integers, and the question stem cannot contain any addition, subtraction, multiplication, or division operations other than unit conversion.	Compare sizes: 109g ____ 100kg 5kg ____ 500g 1200g ____ 2kg 6000g + 200g ____ 7kg. 9kg - 1kg ____ 8000g 7500g - 500g ____ 6000g + 500g. 	0	-1	
x07020402	Learn how to simplify decimals. Common related question types include the following: (1) Calculate the simplified result of a given decimal and simplify it to the simplest level, that is, there is no 0 at the end of the decimal part. Also note: the stem cannot contain addition, subtraction, multiplication, and division formulas, and the question must clearly require that the decimal be simplified and not rewritten. When the stem contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above conditions.	There is a bag of candy. If it is divided equally among 10 children, it will be completely divided. If it is divided evenly among 12 children, it will be divided equally. There are at least ____ pieces in this bag of candies.	0	-1	
x02040502	Learn the composition of two-digit numbers less than or equal to 100 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	"If a two-digit number has 3 in the tens place and 2 in the ones place, what is the corresponding number?

A) 23
B) 32
C) 22
D) 33"	1	-1	
x48040202	Learn how to estimate the total purchase price of three items in a shopping scenario. Common related question types include the following: (1) Given the prices of three items (each item can be a three-digit or two-digit price), but at least one of the items has a three-digit price, calculate the approximate total purchase price of the three items; (2) Calculate both the approximate and exact total purchase price of the three items;	If a set of pots and pans costs $150, cooking utensils cost $40, and oven mitts cost $10, what is the estimated total purchase price of the three items?	1	-1	
x20050401	Learn how to convert between kilograms and grams. Common related question types include the following: (1) Comparing the size relationship between two masses; (2) Calculating the result of converting between kilograms and grams. Also note: the units involved in the question stem can only be grams and kilograms, the numbers in the question must be integers, and the question stem cannot contain any addition, subtraction, multiplication, or division operations other than unit conversion.	8 kilograms 20 grams = ____ kilograms.	1	-1	
x01010201	Learn the definitions of the following types of numbers, including integers, odd numbers, even numbers, fractions, decimals, positive numbers, negative numbers, and natural numbers. Common related question types include the following: (1) Select a number of a specified type from a given set of numbers; (2) Determine whether a number is within the defined range; (3) Determine whether a proposition about the classification of numbers is true or false.	The smallest natural number is ____, and the natural numbers adjacent to the smallest six-digit number are ____ and ____.	1	-1	
x02021101	Learn the relationship between natural numbers within 5. Common related question types include the following: (1) Sorting numbers by size; (2) Comparing numbers. Also note: the question stem does not contain addition, subtraction, multiplication, or division formulas.	A labor base that is 90 meters long and 60 meters wide must first be divided into several square fields with the same area (the side length is a whole meter, and there is no remaining land), and the area of the divided square land must be as large as possible. If it is large, then divide ____ square fields like this	0	-1	
x06020104	Learn to compare the size relationship between one-digit decimals. Related question types include the following: (1) Find the result after sorting multiple one-digit decimals; (2) Compare the size of two one-digit decimals (if unit information is included, the units of the two one-digit decimals must be the same). In addition, please note that the question stem cannot contain addition, subtraction, multiplication, and division formulas.	Among 3.03, 3.0\stackrel{•}{3}, 3.\stackrel{•}{0}\stackrel{•}{3}, and 3.30, the largest number is ____, and the smallest number is ____.	0	-1	
x02040502	Learn the composition of two-digit numbers less than or equal to 100 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	Use short division to find the least common multiple of 8 and 12 which is ____.	0	-1	
x11041602	Learn to calculate addition and subtraction between two two-digit numbers, and judge the relationship between the result and other equations or numbers. Common related question types include the following: (1) Comparing the size of an addition or subtraction equation consisting of two-digit numbers with a single number; (2) Comparing the size of two addition or subtraction equations consisting of two-digit numbers. In addition, please note that when the question stem contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above conditions.	Fill in “&gt;”, “&lt;” or “﹦” in the blank. 950 ml ____ 1 liter 240÷8÷3 ____ 240÷(8×3) 3 liters ____ 3000 ml 27+18×21 ____ (27+18)×21. 	0	-1	
x07010103	Learn the relationship between the changes in the numerator and denominator of a fraction while keeping the value unchanged. Common related question types include the following: (1) Rewrite a fraction into an equal fraction with a specified numerator or denominator; (2) Determine the change in the original denominator or numerator of a fraction when the numerator or denominator increases or decreases, and the value of the fraction remains unchanged. In addition, it should be noted that the change in the numerator or denominator should be limited to addition, subtraction, multiplication, and division operations between integers.	 If a fraction 3/5 is equal to the fraction (x-2)/(2x+3), find the value of x using the relationship between the numerator and denominator while keeping the value of the fraction unchanged.	0	-1	
x06020104	Learn to compare the size relationship between one-digit decimals. Related question types include the following: (1) Find the result after sorting multiple one-digit decimals; (2) Compare the size of two one-digit decimals (if unit information is included, the units of the two one-digit decimals must be the same). In addition, please note that the question stem cannot contain addition, subtraction, multiplication, and division formulas.	There are ( ) decimals that are larger than 3.1 but smaller than 3.8. A. 6 B. 7 C. 8 D. Infinitely many 	0	-1	
x01010201	Learn the definitions of the following types of numbers, including integers, odd numbers, even numbers, fractions, decimals, positive numbers, negative numbers, and natural numbers. Common related question types include the following: (1) Select a number of a specified type from a given set of numbers; (2) Determine whether a number is within the defined range; (3) Determine whether a proposition about the classification of numbers is true or false.	"Fill in the number in □ for the number of rays. □ Fill in from left to right: ____ (connect with "","" in the middle)"	0	-1	
x47060201	Learn how to calculate travel time and distance given the time required to walk a certain distance and the time required to rest after each distance. Common related question types include the following: (1) Find the travel time given the distance; (2) Find the distance given the travel time.	The hour hand moves from the number &quot;3&quot; to the number &quot;6&quot;, after ____ hours, the minute hand moves ____ circles.	0	-1	
x06030101	Learn the size relationship between proper fractions with the same denominator. Common related question types include the following: (1) Compare the size relationship between two proper fractions with the same denominator; (2) Given multiple proper fractions with the same denominator, solve sequence-related problems based on their value size. Also note: If a question contains multiple sub-questions, it is necessary to ensure that each sub-question meets the above requirements. If there is unit information after the number in the question stem, the unit must be the same, and the problem solving process does not involve addition, subtraction, multiplication, and division calculations.	Fill in “＞”, “＜” or “﹦” on the horizontal line. \frac{3}{8}____\frac{5}{8} \frac{1}{4}____\frac{1}{7} \frac{3}{5}____\frac{2}{5} \frac{5}{6}____\frac{3}{6} \frac{1}{3}____\frac{1}{5} \frac{2}{2}____1.	0	-1	
x11040205	Learn to use addition and subtraction between two tens less than 100 to solve word problems (math problems with contextual descriptions). Common related question types include the following: (1) Math word problems using addition and subtraction between two tens less than 100.	A bookstore has 80 books. If they sell 20 books, how many books will be left in the store?	1	-1	
x02030701	Learn the composition of two-digit numbers less than or equal to 20 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	A two-digit number with a in the ones place and b in the tens place. Use an expression containing letters to express that the two-digit number is ____.	0	-1	
x07020314	Learn the relationship between the left and right movement of the decimal point and the corresponding multiples in calculations. Commonly related question types include the following: (1) Calculate the given equation (multiply decimals by 10, 100, 1000, or divide by 10, 100, 1000); (2) Give an equation, in which the equation The two sides are the decimal and the decimal multiplied by an underscore space. The decimals on both sides of the equation only differ in the position of the decimal point. Fill in the corresponding multiplier or divisor value in the blank space. In addition, please note: the calculation can only be one-step calculation, and the formula of the question cannot be described in words.	0.0031 * 1000 = _____	1	-1	
x02030701	Learn the composition of two-digit numbers less than or equal to 20 (how many tens and how many ones). Common related question types include the following: (1) Convert a two-digit number into a combination of tens and ones; (2) Fill in the corresponding two-digit number based on the combination of tens and ones.	Counting ten by ten, six tens is ____.	0	-1	
x07010103	Learn the relationship between the changes in the numerator and denominator of a fraction while keeping the value unchanged. Common related question types include the following: (1) Rewrite a fraction into an equal fraction with a specified numerator or denominator; (2) Determine the change in the original denominator or numerator of a fraction when the numerator or denominator increases or decreases, and the value of the fraction remains unchanged. In addition, it should be noted that the change in the numerator or denominator should be limited to addition, subtraction, multiplication, and division operations between integers.	After reducing the numerator of the denominator \frac{10}{24} by 5, in order to keep the original fraction unchanged, the denominator should ( ) A reduce by 5 B reduce by 12 C reduce by 5 times	1	-1	
